id	title	rank	probability
2432	Företagsbibliotekarie	3548	0,65
2419	Företagsekonomisk rådgivare	3257	0,58
3415	Företagsförsäljare	2245	0,25
5113	Företagsguide	5361	0,91
3222	Företagsgymnast	1932	0,17
2423	Företagsjurist	1033	0,06
2419	Företagskonsulent	1472	0,13
2419	Företagskonsult	1472	0,13
1313	Företagsledare, inom bygg och anläggning, utan chefshiearki	1139	0,071
1315	Företagsledare, inom fastighet, utan chefshiearki	3938	0,75
1315	Företagsledare, inom finansiell verksamhet, utan chefshiearki	1104	0,069
3415	Företagsledare, inom handel, utan chefshiearki	1731	0,16
1314	Företagsledare, inom hotell , utan chefshiearki	1	0,0039
6111	Företagsledare, inom jordbruk, utan chefshiearki	4803	0,87
1314	Företagsledare, inom restaurang, utan chefshiearki	1306	0,083
6140	Företagsledare, inom skogsbruk, utan chefshiearki	6995	0,97
1312	Företagsledare, inom tillverkning, el, värme, vatten, utan chefshiearki	680	0,03
4131	Företagsledare, inom transporter, utan chefshiearki	3275	0,59
6112	Företagsledare, inom trädgård, utan chefshiearki	4803	0,87
1317	Företagsledare, inom utbildning, utan chefshiearki	241	0,01
1318	Företagsledare, inom vård och omsorg, utan chefshiearki	158	0,0073
1318	Företagsledare, inom äldreomsorg, utan chefshiearki	1731	0,16
1210	Företagsledare, med chefshiearki	1731	0,16
2221	Företagsläkare	13	0,0042
3411	Företagsmäklare	1251	0,075
2491	Företagspsykolog	267	0,012
2419	Företagsrådgivare	3257	0,58
3226	Företagssjukgymnast	512	0,021
3239	Företagssjuksköterska	838	0,038
3239	Företagssköterska	838	0,038
3415	Företagssäljare	2245	0,25
3471	Författare	5084	0,89
8223	Förgyllare, metall	5570	0,92
7421	Förgyllare, trä	6270	0,95
3431	Förhandlingschef, företag	2245	0,25
1120	Förhandlingschef, organisation	2245	0,25
3431	Förhandlingschef, staten	3938	0,75
2480	Förhandlingsombudsman	2110	0,23
3431	Förhandlingssekreterare, staten	3938	0,75
8223	Förkromare	5570	0,92
4190	Förlagsassistent	4357	0,84
3429	Förlagsfaktor	5982	0,94
3471	Förlagsredaktör	5084	0,89
2231	Förlossningsbarnmorska	838	0,038
1210	Förläggare, med chefshiearki	1731	0,16
1312	Förläggare, utan chefshiearki	680	0,03
1318	Förläggningschef, funktions- eller mellanchef	129	0,0067
1318	Förläggningschef, verksamhetsnära chef	129	0,0067
9142	Förmyndare	8403	0,99
8223	Förnicklare	5570	0,92
8290	Förpackningsarbetare	7685	0,98
8290	Förpackningsoperatör	7685	0,98
3115	Förpackningstekniker	4095	0,81
3119	Förpackningsutvecklare	5183	0,9
4131	Förrådsansvarig	7685	0,98
9310	Förrådsarbetare, bygg	5982	0,94
4131	Förrådsarbetare, lager	7685	0,98
4131	Förrådschef	7685	0,98
4131	Förrådsförvaltare	7685	0,98
4131	Förrådsman	7685	0,98
4131	Förrådsmästare	7685	0,98
2148	Förrättningslantmätare	4956	0,88
5131	Församlingsassistent, förskolebarn	1319	0,084
3462	Församlingsassistent, skolbarn, ungdom, vuxna	1472	0,13
2492	Församlingsdiakon	2245	0,25
2492	Församlingsdiakonissa	2245	0,25
3480	Församlingsföreståndare, frikyrkoförsamling	601	0,025
3480	Församlingsföreståndare, Frälsningsarmén	601	0,025
3473	Församlingsmusiker	1158	0,074
3462	Församlingspedagog	1472	0,13
4190	Församlingssekreterare	7685	0,98
3461	Församlingssyster	1472	0,13
9142	Församlingsvärd	6995	0,97
8223	Försilvrare, metall	5570	0,92
5131	Förskoleassistent	1319	0,084
1318	Förskolechef, föreståndare förskola, funktions- eller mellanchef	338	0,015
1318	Förskolechef, förvaltning, funktions- eller mellanchef	338	0,015
1318	Förskolechef, verksamhetsnära chef	338	0,015
2351	Förskolekonsulent	13	0,0042
2491	Förskolepsykolog	267	0,012
1318	Förskolerektor, verksamhetsnära chef	338	0,015
3310	Förskollärare	1719	0,15
8290	Förslutare	7685	0,98
2351	Förstadielärare	389	0,016
2112	Försvarsmeteorolog	3634	0,67
2121	Försäkringsaktuarie	2110	0,23
4190	Försäkringsassistent	7685	0,98
3443	Försäkringsbedömare, försäkringskassa	3706	0,7
3412	Försäkringsbedömare, övrig	8403	0,99
2419	Försäkringschef, försäkringskassa, funktions- eller mellanchef	2245	0,25
2419	Försäkringschef, försäkringskassa, verksamhetsnära chef	2245	0,25
2422	Försäkringsdomare	3513	0,64
3412	Försäkringsförmedlare	8403	0,99
3443	Försäkringshandläggare, försäkringskassa	3706	0,7
3412	Försäkringshandläggare, övrig	8403	0,99
2423	Försäkringsjurist	1033	0,06
2419	Försäkringskassechef	2245	0,25
3443	Försäkringskassehandläggare	3706	0,7
3443	Försäkringskassetjänsteman	3706	0,7
3412	Försäkringskonsulent	8403	0,99
3443	Försäkringskonsult, försäkringskassa	3706	0,7
2221	Försäkringsläkare	13	0,0042
2121	Försäkringsmatematiker	2110	0,23
4190	Försäkringsmäklarassistent	7685	0,98
3412	Försäkringsmäklare	8403	0,99
3412	Försäkringsombud	8403	0,99
3443	Försäkringsrådgivare, försäkringskassa	3706	0,7
3412	Försäkringsrådgivare, övrig	8403	0,99
3443	Försäkringssekreterare, försäkringskassa	3706	0,7
3412	Försäkringsspecialist	8403	0,99
3412	Försäkringssäljare	8403	0,99
3412	Försäkringstjänsteman, försäkringsbolag	8403	0,99
3443	Försäkringstjänsteman, försäkringskassa	3706	0,7
3417	Försäkringstjänsteman, skadereglerare	7685	0,98
3417	Försäkringsutredare, försäkringsbolag	7685	0,98
3443	Försäkringsutredare, försäkringskassa	3706	0,7
3415	Försäljare inom teknik och medicin	2245	0,25
5226	Försäljare, bil	7685	0,98
5224	Försäljare, biljett-	6995	0,97
5226	Försäljare, butiksbiträde, byggnadsvaror m.m.	7685	0,98
5226	Försäljare, båt	7685	0,98
5226	Försäljare, fackhandel	7685	0,98
3412	Försäljare, försäkringar	8403	0,99
5221	Försäljare, Hemglass	7685	0,98
3415	Försäljare, innesäljare, byggnadsvaror m.m.	2245	0,25
5224	Försäljare, kiosk	5982	0,94
5226	Försäljare, kläder	7685	0,98
5226	Försäljare, maskiner, byggnadsvaror	7685	0,98
5226	Försäljare, möbler, husgeråd	7685	0,98
5226	Försäljare, ospec detaljhandel	7685	0,98
3415	Försäljare, partihandel	2245	0,25
5221	Försäljare, pressbyrå	7685	0,98
5226	Försäljare, proffsmarknad	7685	0,98
3415	Försäljare, representant	2245	0,25
4224	Försäljare, resor	3331	0,61
5227	Försäljare, telefon-	8403	0,99
5226	Försäljare, yrkesbutik	7685	0,98
4190	Försäljningsadministratör	7685	0,98
3415	Försäljningsansvarig, företagsförsäljning produkter och tjänster	2245	0,25
4190	Försäljningsassistent	7685	0,98
3412	Försäljningschef, försäkringar	8403	0,99
3415	Försäljningschef, verksamhetsnära chef	292	0,014
1233	Försäljningschef,funktions- eller mellanchef	292	0,014
1233	Försäljningsdirektör, funktions- eller mellanchef	292	0,014
3415	Försäljningsdirektör, verksamhetsnära chef	292	0,014
3415	Försäljningsingenjör, informations- och kommunikationsteknik	2245	0,25
3415	Försäljningsingenjör, teknik och medicin	2245	0,25
2413	Försäljningskonsult	3331	0,61
4190	Försäljningssekreterare	7685	0,98
3212	Försöksassistent, jordbruk, trädgård	6995	0,97
6129	Försöksdjursskötare	4610	0,86
6129	Försöksdjurstekniker	4610	0,86
6129	Försökstekniker, djur	4610	0,86
3212	Försökstekniker, skogsbruk	2913	0,42
3212	Försökstekniker, trädgårdsodling	6995	0,97
3212	Försökstekniker, vattenbruk	6995	0,97
3212	Försökstekniker, växtodling	6995	0,97
8223	Förtennare	5570	0,92
2221	Förtroendeläkare	13	0,0042
9142	Förtroendevald, byggnadsnämnd	4610	0,86
9142	Förtroendevald, intagningsnämnd	4610	0,86
9142	Förtroendevald, intresseorganisation	4610	0,86
9142	Förtroendevald, socialnämnd	4610	0,86
4132	Förtullare	6646	0,96
8122	Förvalsare	5361	0,91
3413	Förvaltare, fastigheter	6995	0,97
1311	Förvaltare, lantbruk biodlare och silkesodlare	6270	0,95
1311	Förvaltare, lantbruk blandad drift	6270	0,95
1311	Förvaltare, lantbruk blandade växtslag	4803	0,87
1311	Förvaltare, lantbruk fjäderfäuppfödare	6270	0,95
1311	Förvaltare, lantbruk husdjursuppfödare	6270	0,95
1311	Förvaltare, lantbruk jordbruksväxter	4803	0,87
1311	Förvaltare, lantbruk träd och buskar	4803	0,87
1311	Förvaltare, lantbruk trädgårdsodlare	4803	0,87
1311	Förvaltare, lantbruk övriga djuruppfödare	6270	0,95
1311	Förvaltare, skogsbruk	1002	0,047
2139	Förvaltningsansvarig, IT	680	0,03
4190	Förvaltningsassistent	7685	0,98
3431	Förvaltningschef, kommun	3938	0,75
3431	Förvaltningschef, landsting	3938	0,75
1110	Förvaltningsdirektör, staten	1731	0,16
3433	Förvaltningsekonom, fastighetsbolag	7685	0,98
2419	Förvaltningsekonom, offentlig förvaltning	2110	0,23
2423	Förvaltningsjurist	1033	0,06
2139	Förvaltningsledare, IT	680	0,03
6112	Förädlingsarbetare, trädgård	4803	0,87
8334	Gaffeltruckförare	5637	0,93
2431	Galleriföreståndare	3991	0,76
2431	Gallerist	3991	0,76
3475	Galopptränare	7685	0,98
8223	Galvanisatör	5570	0,92
9190	Garagearbetare	2809	0,37
9190	Garagebiträde	2809	0,37
5152	Garagevakt	6270	0,95
5227	Garantihandläggare	6646	0,96
3112	Garantiingenjör, bygg	6646	0,96
9142	Garderobiär	6995	0,97
9142	Garderobsarbetare	6995	0,97
9142	Garderobsvakt	6995	0,97
9142	Garderobsvaktmästare	6995	0,97
9142	Garderobsvärd	6995	0,97
7433	Gardinsömmerska, ateljé	4357	0,84
8269	Gardinsömmerska, industri	5084	0,89
7435	Gardinuppsättare	2879	0,39
8264	Garnfärgare	6995	0,97
8264	Garntvättare	3737	0,71
7442	Garvare	2905	0,41
7442	Garvarmästare	2905	0,41
7442	Garveriarbetare	2905	0,41
8212	Gasbetongarbetare	6995	0,97
7212	Gasbågsvetsare	5982	0,94
7212	Gashyvlare	5982	0,94
7212	Gasmejslare	5982	0,94
7135	Gasmätareuppsättare	3449	0,62
8290	Gaspåfyllare	7685	0,98
7212	Gasskärare	5982	0,94
7212	Gassvetsare	5982	0,94
7135	Gastekniker	3449	0,62
2221	Gastroenterolog	13	0,0042
7112	Gatstenhuggare	5084	0,89
7124	Gatuarbetare	5570	0,92
1226	Gatuchef, funktions- eller mellanchef	2245	0,25
1226	Gatuchef, verksamhetsnära chef	2245	0,25
9110	Gatuförsäljare	5982	0,94
3112	Gatuingenjör	6646	0,96
9130	Gatuköksbiträde	5982	0,94
8332	Gatumaskinförare	6270	0,95
3473	Gatumusikant	1158	0,074
8274	Gelatinarbetare	5637	0,93
7211	Gelbgjutare	6270	0,95
7313	Gemmolog	6270	0,95
2443	Genealog	2934	0,44
110	General, försvaret	3765	0,72
1210	Generaldirektör, affärsverk	1731	0,16
1110	Generaldirektör, myndighet	1731	0,16
1110	Generalkonsul	1731	0,16
110	Generalmajor, försvaret	3765	0,72
1120	Generalsekreterare	2245	0,25
2229	Genetiker, forskare	2696	0,3
2229	Genetiker, klinisk	2696	0,3
2443	Genusvetare	2245	0,25
2148	Geodet	4956	0,88
2114	Geofysiker	3480	0,63
2443	Geograf	2245	0,25
2114	Geokemist	3480	0,63
2114	Geolog	3480	0,63
3212	Geologassistent	5361	0,91
2147	Geotekniker	1731	0,16
2221	Geriatriker	13	0,0042
3233	Geriatriksjuksköterska	838	0,038
3229	Gestaltterapeut	4610	0,86
7221	Getfarmare	6270	0,95
7422	Gipsgjutare	5183	0,9
5139	Gipstekniker	4610	0,86
3118	GIS-ingenjör	4095	0,81
7422	Gitarrbyggare	5361	0,91
3473	Gitarrist, klassisk musik	1158	0,074
3473	Gitarrist, populärmusik	1158	0,074
7422	Gitarrtekniker	5361	0,91
8212	Gjutare, betongvaruindustri	6995	0,97
7422	Gjutare, keramik	5183	0,9
7211	Gjutare, metall hantverk	6270	0,95
2147	Gjuteriingenjör, civilingenjör	1731	0,16
3117	Gjuteriingenjör, högskoleingenjör	5361	0,91
8125	Gjuterioperatör, stål- och metallverk	5361	0,91
9320	Gjutgodsrensare	5637	0,93
8121	Gjutlådeskötare, stålverk	4956	0,88
7211	Gjutmästare	6270	0,95
7422	Glas- och porslinsmålare	7685	0,98
8290	Glasarbetare, tillverkning, maskin	6995	0,97
7134	Glasare	3852	0,73
7422	Glasblåsare	6995	0,97
7422	Glasbruksarbetare	6995	0,97
7422	Glaserare, keramik	7685	0,98
7422	Glasetsare	7685	0,98
8290	Glasfiberarbetare, tillverkning	6995	0,97
7422	Glasgravör	7685	0,98
7422	Glashyttearbetare	6995	0,97
8290	Glashärdare	6995	0,97
7421	Glaskonstnär	963	0,042
8290	Glasmaskinskötare	6995	0,97
7134	Glasmontör	3852	0,73
7422	Glasmålare	7685	0,98
7134	Glasmästare	3852	0,73
7134	Glasmästeriarbetare	3852	0,73
7422	Glaspolerare	6995	0,97
8290	Glaspressare	6995	0,97
8272	Glassarbetare	5637	0,93
8272	Glassberedare	5637	0,93
7422	Glasskärare, glasbruk	6995	0,97
7422	Glasslipare, dekor	7685	0,98
7422	Glasslipare, övrig	6995	0,97
8290	Glassmältare	6995	0,97
8272	Glasstillverkare	5637	0,93
8275	Glasstillverkare, gårdstillverkning	4956	0,88
7134	Glastekniker	3852	0,73
8290	Glastryckare	6995	0,97
7422	Glasverksarbetare	6995	0,97
8290	Glasyrberedare	6995	0,97
3224	Glasögonoptiker	1714	0,14
8290	Glasögonslipare	6995	0,97
8144	Glättare, papper	4095	0,81
8125	Glödgare	5361	0,91
8282	Glödlampsfabriksarbetare	7685	0,98
8211	Gnistare	7685	0,98
9142	God man	8403	0,99
2411	Godkänd revisor 	8403	0,99
4132	Godscentralföreståndare	6646	0,96
9330	Godsdragare	4550	0,85
4132	Godsexpeditör	6646	0,96
1311	Godsförvaltare, lantbruk biodlare och silkesodlare	6270	0,95
1311	Godsförvaltare, lantbruk blandad drift	6270	0,95
1311	Godsförvaltare, lantbruk blandade växtslag	4803	0,87
1311	Godsförvaltare, lantbruk fjäderfäuppfödare	6270	0,95
1311	Godsförvaltare, lantbruk husdjursuppfödare	6270	0,95
1311	Godsförvaltare, lantbruk jordbruksväxter	4803	0,87
1311	Godsförvaltare, lantbruk träd och buskar	4803	0,87
1311	Godsförvaltare, lantbruk trädgårdsodlare	4803	0,87
1311	Godsförvaltare, lantbruk övriga djuruppfödare	6270	0,95
1311	Godsförvaltare, skogsbruk	1002	0,047
9330	Godshanterare	4550	0,85
8333	Godshissförare	6995	0,97
4131	Godsmottagare	7685	0,98
7233	Godsvagnsmekaniker	4956	0,88
4132	Godsvårdare, järnväg	6646	0,96
6129	Godsägare, lantbruk biodlare och silkesodlare	6270	0,95
6130	Godsägare, lantbruk blandad drift	6270	0,95
6111	Godsägare, lantbruk blandade växtslag	4803	0,87
7221	Godsägare, lantbruk fjäderfäuppfödare	6270	0,95
7221	Godsägare, lantbruk husdjursuppfödare	6270	0,95
6111	Godsägare, lantbruk jordbruksväxter	4803	0,87
6111	Godsägare, lantbruk träd och buskar	4803	0,87
6112	Godsägare, lantbruk trädgårdsodlare	4803	0,87
6129	Godsägare, lantbruk övriga djuruppfödare	6270	0,95
1311	Godsägare, skogsbruk	1002	0,047
6113	Golfbanearbetare	4803	0,87
1319	Golfbaneföreståndare, funktions- eller mellanchef	2245	0,25
1319	Golfbaneföreståndare, verksamhetsnära chef	2245	0,25
3475	Golfinstruktör	7685	0,98
3475	Golfinstruktör, friskvård	1472	0,13
3475	Golfspelare	2648	0,28
3475	Golftränare	7685	0,98
3475	Golftränare, friskvård	1472	0,13
9122	Golvbonare	3652	0,69
7132	Golvlackerare	4803	0,87
7132	Golvläggare	4803	0,87
7132	Golvslipare	4803	0,87
7224	Gradare	6995	0,97
7433	Gradör	6270	0,95
7421	Grafiker, konstnär	963	0,042
7342	Grafiker, prepress	6995	0,97
7342	Grafiker, sättare	6995	0,97
8251	Grafiker, tryckare	4273	0,83
3471	Grafisk designer	1268	0,082
3471	Grafisk formgivare	1268	0,082
3471	Grafisk konsult	1268	0,082
7342	Grafisk operatör, digital produktion	6995	0,97
8212	Grafitarbetare	6995	0,97
3433	Granskare, revision	7685	0,98
2142	Granskningsingenjör, bygg	488	0,019
2144	Granskningsingenjör, elektronik	2083	0,22
2144	Granskningsingenjör, telekommunikation	601	0,025
3433	Granskningsman	7685	0,98
8221	Granulerare	5183	0,9
7112	Gravstenshuggare	5084	0,89
7112	Gravstensmontör	5084	0,89
7422	Gravör, glas	7685	0,98
7422	Gravör, metall	7685	0,98
7112	Gravör, sten	5084	0,89
7342	Gravör, tryckmedier	6995	0,97
7313	Gravör, ädelmetall	6270	0,95
7422	Gravörtextare	7685	0,98
6113	Greenkeeper	4803	0,87
6113	Griftegårdschef	4803	0,87
9130	Grillbiträde	5982	0,94
9130	Grillkock, gatukök/snabbmatsrestaurang	5982	0,94
5122	Grillkock, hotell, restaurang, storhushåll	6646	0,96
7221	Grisskötare	6270	0,95
7221	Grisuppfödare	6270	0,95
3415	Grosshandlare, funktions- eller mellanchef	1731	0,16
3415	Grosshandlare, verksamhetsnära chef	1731	0,16
3415	Grossist, funktions- eller mellanchef	1731	0,16
3415	Grossist, verksamhetsnära chef	1731	0,16
9310	Grovarbetare, anläggning	5084	0,89
9310	Grovarbetare, bygg 	5982	0,94
9150	Grovarbetare, diverse	4045	0,79
7215	Grovplåtnitare	5183	0,9
7215	Grovplåtslagare	5183	0,9
7215	Grovplåtslagare, industri	5183	0,9
2330	Grundskollärare	1932	0,17
3441	Gruppchef, Tullverket	1358	0,098
4212	Gruppföreståndare, bank	7685	0,98
3431	Gruppledare, kontorspersonal	292	0,014
7111	Grustagsarbetare	6646	0,96
7111	Gruvarbetare	6646	0,96
7123	Gruvbyggare	3765	0,72
1313	Gruvchef, funktions- eller mellanchef	2245	0,25
1313	Gruvchef, verksamhetsnära chef	2245	0,25
2114	Gruvgeolog	3480	0,63
2147	Gruvingenjör, civilingenjör	1731	0,16
3117	Gruvingenjör, högskoleingenjör	5361	0,91
3117	Gruvmätare	5361	0,91
8332	Gruvtruckförare	6270	0,95
5152	Gränskontrollant	1358	0,098
3450	Gränspolis	3246	0,57
3441	Gränstullassistent	1358	0,098
3441	Gränstullmästare	1358	0,098
2223	Gränsveterinär	838	0,038
9210	Gräsklippare	6270	0,95
8332	Grävlastarförare, anläggning	6270	0,95
8332	Grävmaskinförare	6270	0,95
8331	Grävmaskinförare, skogsbruk	4803	0,87
8332	Grävmaskinist	6270	0,95
7231	Grävmaskinsreparatör	5637	0,93
6111	Grönsaksodlare	4803	0,87
5113	Guide	5361	0,91
7313	Guldgravör	6270	0,95
7313	Guldsmed	6270	0,95
3134	Guldtekniker	6995	0,97
7313	Guldvaruarbetare	6270	0,95
8231	Gummiblandare	6995	0,97
8231	Gummilösningskörare	6995	0,97
8231	Gummioperatör	6995	0,97
8231	Gummipressare	6995	0,97
8231	Gummivalsare	6995	0,97
8231	Gummivaruarbetare	6995	0,97
3474	Gycklare	1158	0,074
1227	Gymnasiechef, funktions- eller mellanchef	241	0,01
2323	Gymnasielärare, allmänna ämnen	193	0,0078
2323	Gymnasielärare, estetiska o. praktiska ämnen	193	0,0078
2322	Gymnasielärare, yrkesämnen	2564	0,26
2323	Gymnastikdirektör	193	0,0078
3475	Gymnastikinstruktör, motion	1472	0,13
2351	Gymnastikkonsulent	13	0,0042
3475	Gymnastikledare, motion	1472	0,13
2330	Gymnastiklärare, grundskola	1932	0,17
2323	Gymnastiklärare, gymnasieskola	193	0,0078
3475	Gymnastiktränare	7685	0,98
2221	Gynekolog	13	0,0042
3462	Gårdsföreståndare, fritidsgård	1472	0,13
9142	Gårdskarl	4045	0,79
6130	Gårdsmästare, blandad drift	6270	0,95
6111	Gårdsmästare, blandade växtslag	4803	0,87
6111	Gårdsmästare, växtodling	4803	0,87
8211	Gängfräsare	7685	0,98
4132	Gästhamnsuppbördsman	6646	0,96
7224	Götslipare	6995	0,97
7224	Götsynare	6995	0,97
5133	Habiliterare, undersköterska	2962	0,47
5134	Habiliterare, vårdbiträde	3887	0,74
5133	Habiliteringsassistent, undersköterska	2962	0,47
5134	Habiliteringsassistent, vårdbiträde	3887	0,74
1319	Hallföreståndare, funktions- eller mellanchef	2245	0,25
1319	Hallföreståndare, verksamhetsnära chef	2245	0,25
7422	Halmvaruarbetare	6995	0,97
7221	Hammarsmed	5637	0,93
3429	Hamnagent	8403	0,99
8334	Hamnarbetare, truckförare	5637	0,93
9330	Hamnarbetare, övrigt	4550	0,85
4132	Hamnbetjänt	6646	0,96
1210	Hamnchef	1731	0,16
1210	Hamndirektör	1731	0,16
1235	Hamnfogde, funktions- eller mellanchef	3275	0,59
4131	Hamnfogde, verksamhetsnära chef	2245	0,25
4132	Hamnförman	6646	0,96
3112	Hamningenjör	6646	0,96
2411	Hamnkamrer	8403	0,99
1235	Hamnkapten, funktions- eller mellanchef	3275	0,59
4131	Hamnkapten, verksamhetsnära chef	2245	0,25
4120	Hamnkassör	7685	0,98
3142	Hamnlots	2617	0,27
4132	Hamnserviceman	6646	0,96
5152	Hamnskyddskontrollant	6270	0,95
3142	Hamnstyrman	2617	0,27
5159	Hamnvakt	4357	0,84
4132	Hamnvärd	6646	0,96
8269	Hamparbetare	6646	0,96
2323	Handarbetslärare	193	0,0078
8252	Handbokbindare	6270	0,95
3475	Handbollsdomare	7685	0,98
3475	Handbollsspelare	2648	0,28
3415	Handelsagent, detaljhandel	2245	0,25
3429	Handelsagent, partihandel	8403	0,99
2322	Handelslärare	2564	0,26
6112	Handelsträdgårdsarbetare	4803	0,87
6112	Handelsträdgårdsmästare	4803	0,87
7211	Handformare, gjuteri	6270	0,95
7422	Handformare, keramik	5183	0,9
7342	Handgravör, tryckmedier	6995	0,97
5133	Handikappassistent, personlig assistent	3887	0,74
5134	Handikappassistent, vårdare och boendestödjare	2962	0,47
2480	Handikappkonsulent	2110	0,23
3461	Handikappsekreterare	1472	0,13
5133	Handikappvårdare, personlig assistent	3887	0,74
5134	Handikappvårdare, vårdare och boendestödjare	2962	0,47
2221	Handkirurg	13	0,0042
9330	Handlastare	4550	0,85
5134	Handledare, personer med funktionsnedsättning	2962	0,47
4132	Handlingskoordinator	6646	0,96
3449	Handläggare, administrativ assistent	4610	0,86
3443	Handläggare, arbetslöshetskassa	3706	0,7
3443	Handläggare, bostadsbidrag	3706	0,7
3151	Handläggare, bygglov	2954	0,46
2492	Handläggare, flyktingar	2245	0,25
3443	Handläggare, försäkringskassa	3706	0,7
3443	Handläggare, socialbidrag	3706	0,7
3443	Handläggare, soft	3706	0,7
2480	Handläggare, utredare, offentlig förvaltning	2110	0,23
9320	Handpaketerare	2830	0,38
8125	Handriktare	5361	0,91
8269	Handskblockare	6995	0,97
8269	Handskmakare	6995	0,97
7442	Handskomakare	3150	0,52
8269	Handskstansare	6995	0,97
8269	Handsksömmare	5084	0,89
7422	Handstickare	3150	0,52
7342	Handsättare	6995	0,97
8122	Handvalsare	5361	0,91
7422	Handvirkare	3150	0,52
7422	Handvävare	3150	0,52
7311	Hantverksoptiker	8403	0,99
3461	Hantverkspedagog	1472	0,13
8229	Hartskokare	5183	0,9
8125	Hasplare, metall	5361	0,91
8269	Hasplare, textilindustri	6646	0,96
7433	Hattmakare	4357	0,84
7433	Hattmodist	4357	0,84
2412	Headhunter	6995	0,97
8251	Heatsettryckare	4273	0,83
7221	Hejarsmed	5637	0,93
3320	Helikopterförare	3197	0,55
7232	Helikoptermekaniker	3737	0,71
3320	Helikopterpilot	3197	0,55
3145	Helikoptertekniker	4357	0,84
3121	Helpdesk, data	3548	0,65
3121	Helpdesktekniker	3548	0,65
3121	Helprunner	3548	0,65
8269	Helstyckssömmerska	5084	0,89
2221	Hematolog	13	0,0042
9121	Hembiträde	3652	0,69
7243	Hemelektronikreparatör	3064	0,49
5227	Hemförsäljare	5982	0,94
9121	Hemhjälp	3652	0,69
3461	Hemhjälpsledare	1472	0,13
3471	Heminredare	3012	0,48
3471	Heminredningskonsult	3012	0,48
5139	Heminstruktör	3887	0,74
2330	Hemkunskapslärare, grundskola	1932	0,17
6130	Hemmansägare, blandad drift	6270	0,95
6111	Hemmansägare, blandade växtslag	4803	0,87
7221	Hemmansägare, uppfödning, lantbrukets husdjur	6270	0,95
6111	Hemmansägare, växtodling	4803	0,87
5227	Hempartyförsäljare	5982	0,94
5133	Hemsamarit	3887	0,74
9121	Hemservicearbetare	3652	0,69
5133	Hemsjukvårdare, undersköterska	3887	0,74
5134	Hemsjukvårdare, vårdbiträde	3887	0,74
3320	Hemslöjdskonsulent	3212	0,56
2330	Hemspråkslärare	1932	0,17
5131	Hemspråkstränare	3212	0,56
7433	Hemsömmerska	4357	0,84
3461	Hemterapeut	1472	0,13
3461	Hemtjänstassistent, ansvar för utredning och stödåtgärder	1472	0,13
5134	Hemtjänstassistent, vårdare	3887	0,74
5134	Hemtjänstbiträde	3887	0,74
1318	Hemtjänstchef, verksamhetsnära chef	1731	0,16
3461	Hemtjänstinspektör	1472	0,13
5133	Hemtjänstpersonal, undersköterska	3887	0,74
5134	Hemtjänstpersonal, vårdbiträde	3887	0,74
5133	Hemtjänstvårdare	3887	0,74
5134	Hemtjänstvårdbiträde	3887	0,74
5134	Hemvårdare	3887	0,74
3461	Hemvårdsassistent	1472	0,13
5134	Hemvårdsbiträde	3887	0,74
3461	Hemvårdssekreterare	1472	0,13
8211	Henare	7685	0,98
5141	Herrfrisör	4088	0,8
7433	Herrskräddare	4357	0,84
7221	Hingsthållare	6270	0,95
3475	Hippolog	7685	0,98
8333	Hissförare, godshiss	6995	0,97
9150	Hissförare, personhiss	6995	0,97
7241	Hissmontör	5637	0,93
7241	Hissreparatör	5637	0,93
7241	Hisstekniker	5637	0,93
3240	Histopatologiassistent	5183	0,9
3320	Historiepedagog	3212	0,56
2443	Historiker, forskare	2934	0,44
8332	Hjullastarförare	6270	0,95
8144	Hjälpare, pappersindustri	4095	0,81
9210	Hjälpfiskare	4803	0,87
9330	Hjälplastare	4550	0,85
3134	Hjälpmedelsingenjör	6995	0,97
3221	Hjälpmedelskonsulent	659	0,027
7311	Hjälpmedelstekniker	8403	0,99
2351	Hjälpundervisningskonsulent	13	0,0042
3475	Hockeydomare	7685	0,98
3471	Home staging konsult	3012	0,48
3471	Home styling konsult	3012	0,48
3229	Homeopat	144	0,0071
8282	Hopsättare, el-tele	7685	0,98
8282	Hopsättare, elkraft	7685	0,98
8290	Hopsättare, metall	7685	0,98
8290	Hopsättare, plast	7685	0,98
8284	Hopsättare, snickeri	7685	0,98
8284	Hopsättare, trä	7685	0,98
7422	Hornvaruarbetare	775	0,035
3211	Hortonom	512	0,021
1224	Hotellchef, funktions- eller mellanchef	1	0,0039
1314	Hotellchef, verksamhetsnära chef	1	0,0039
9122	Hotellhusfru	5982	0,94
5224	Hotellkassör	6995	0,97
4222	Hotellportier	5982	0,94
4222	Hotellreceptionist	5982	0,94
9122	Hotellstädare	3652	0,69
9142	Hotellvaktmästare	5982	0,94
4222	Hotellvärd	5982	0,94
5123	Hovmästare	5982	0,94
2422	Hovrättsassessor	3513	0,64
2422	Hovrättsfiskal	3513	0,64
2422	Hovrättslagman	3513	0,64
2422	Hovrättsnotarie	3513	0,64
2422	Hovrättspresident	3513	0,64
2422	Hovrättsråd	3513	0,64
7221	Hovslagare	6270	0,95
4120	HR-assistent	5183	0,9
1232	HR-chef, funktions- eller mellanchef	6646	0,96
1232	HR-chef, verksamhetsnära chef	6646	0,96
1232	HR-director, funktions- eller mellanchef	6646	0,96
1232	HR-director, verksamhetsnära chef	6646	0,96
1232	HR-direktör, funktions- eller mellanchef	6646	0,96
